 ID,Date,Parameter/Paramètre,Value/Valeur,Qualifier/Qualificatif,Symbol/Symbole,Approval/Approbation
05BH004,2022-04-05 10:00,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 10:05,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 10:10,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 10:15,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 10:20,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 10:25,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 10:30,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 10:35,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 10:40,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 10:45,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 10:50,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 10:55,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 11:00,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 11:05,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 11:10,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 11:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 11:20,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 11:25,47,57.8,-1,,Final/Finales
05BH004,2022-04-05 11:30,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 11:35,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 11:40,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 11:45,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 11:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 11:55,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 12:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:10,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:15,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:20,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:25,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:35,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-05 12:50,47,57.5,-1,,Final/Finales
05BH004,2022-04-05 12:55,47,57.7,-1,,Final/Finales
05BH004,2022-04-05 13:00,47,57.9,-1,,Final/Finales
05BH004,2022-04-05 13:05,47,58.2,-1,,Final/Finales
05BH004,2022-04-05 13:10,47,58.3,-1,,Final/Finales
05BH004,2022-04-05 13:15,47,58.5,-1,,Final/Finales
05BH004,2022-04-05 13:20,47,58.7,-1,,Final/Finales
05BH004,2022-04-05 13:25,47,59,-1,,Final/Finales
05BH004,2022-04-05 13:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 13:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 13:40,47,59.6,-1,,Final/Finales
05BH004,2022-04-05 13:45,47,60,-1,,Final/Finales
05BH004,2022-04-05 13:50,47,60.2,-1,,Final/Finales
05BH004,2022-04-05 13:55,47,60.4,-1,,Final/Finales
05BH004,2022-04-05 14:00,47,60.6,-1,,Final/Finales
05BH004,2022-04-05 14:05,47,60.7,-1,,Final/Finales
05BH004,2022-04-05 14:10,47,60.8,-1,,Final/Finales
05BH004,2022-04-05 14:15,47,61,-1,,Final/Finales
05BH004,2022-04-05 14:20,47,61,-1,,Final/Finales
05BH004,2022-04-05 14:25,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 14:30,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 14:35,47,61.2,-1,,Final/Finales
05BH004,2022-04-05 14:40,47,61.2,-1,,Final/Finales
05BH004,2022-04-05 14:45,47,61.2,-1,,Final/Finales
05BH004,2022-04-05 14:50,47,61.2,-1,,Final/Finales
05BH004,2022-04-05 14:55,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 15:00,47,61.2,-1,,Final/Finales
05BH004,2022-04-05 15:05,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 15:10,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 15:15,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 15:20,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 15:25,47,61,-1,,Final/Finales
05BH004,2022-04-05 15:30,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 15:35,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 15:40,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 15:45,47,61.2,-1,,Final/Finales
05BH004,2022-04-05 15:50,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 15:55,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 16:00,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 16:05,47,61,-1,,Final/Finales
05BH004,2022-04-05 16:10,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 16:15,47,61,-1,,Final/Finales
05BH004,2022-04-05 16:20,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 16:25,47,61,-1,,Final/Finales
05BH004,2022-04-05 16:30,47,61.1,-1,,Final/Finales
05BH004,2022-04-05 16:35,47,61,-1,,Final/Finales
05BH004,2022-04-05 16:40,47,60.8,-1,,Final/Finales
05BH004,2022-04-05 16:45,47,60.7,-1,,Final/Finales
05BH004,2022-04-05 16:50,47,60.6,-1,,Final/Finales
05BH004,2022-04-05 16:55,47,60.4,-1,,Final/Finales
05BH004,2022-04-05 17:00,47,60.3,-1,,Final/Finales
05BH004,2022-04-05 17:05,47,60.2,-1,,Final/Finales
05BH004,2022-04-05 17:10,47,59.8,-1,,Final/Finales
05BH004,2022-04-05 17:15,47,59.8,-1,,Final/Finales
05BH004,2022-04-05 17:20,47,59.5,-1,,Final/Finales
05BH004,2022-04-05 17:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 17:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 17:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 17:40,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 17:45,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 17:50,47,59.1,-1,,Final/Finales
05BH004,2022-04-05 17:55,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 18:00,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 18:05,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 18:10,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 18:15,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 18:20,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 18:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 18:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 18:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 18:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 18:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 18:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 18:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 19:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:05,47,59.5,-1,,Final/Finales
05BH004,2022-04-05 20:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 20:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 21:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 21:05,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 21:10,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 21:15,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 21:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 21:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 21:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 21:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 21:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 21:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 21:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 21:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:00,47,59.3,-1,,Final/Finales
05BH004,2022-04-05 22:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 22:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 23:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 23:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 23:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 23:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 23:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 23:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 23:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 23:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-05 23:40,47,59.5,-1,,Final/Finales
05BH004,2022-04-05 23:45,47,59.5,-1,,Final/Finales
05BH004,2022-04-05 23:50,47,59.5,-1,,Final/Finales
05BH004,2022-04-05 23:55,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 0:00,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 0:05,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 0:10,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 0:15,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 0:20,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 0:25,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 0:30,47,59.9,-1,,Final/Finales
05BH004,2022-04-06 0:35,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 0:40,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 0:45,47,59.8,-1,,Final/Finales
05BH004,2022-04-06 0:50,47,59.8,-1,,Final/Finales
05BH004,2022-04-06 0:55,47,59.8,-1,,Final/Finales
05BH004,2022-04-06 1:00,47,59.9,-1,,Final/Finales
05BH004,2022-04-06 1:05,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 1:10,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 1:15,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 1:20,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 1:25,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 1:30,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 1:35,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 1:40,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 1:45,47,59.6,-1,,Final/Finales
05BH004,2022-04-06 1:50,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 1:55,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 2:00,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 2:05,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 2:10,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 2:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 2:20,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 2:25,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 2:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 2:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 2:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 2:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 2:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 2:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 3:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 3:05,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 3:10,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 3:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 3:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 3:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 3:30,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 3:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 3:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 3:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 3:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 3:55,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 4:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:35,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 4:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 4:55,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 5:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 5:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:15,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 6:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 6:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 7:50,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 7:55,47,59.5,-1,,Final/Finales
05BH004,2022-04-06 8:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:45,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 8:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-06 8:55,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:00,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:05,47,59.1,-1,,Final/Finales
05BH004,2022-04-06 9:10,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:15,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:20,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:25,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:30,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:35,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:40,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:45,47,59.3,-1,,Final/Finales
05BH004,2022-04-06 9:50,47,59.1,-1,,Final/Finales
05BH004,2022-04-06 9:55,47,59.1,-1,,Final/Finales
05BH004,2022-04-06 10:00,47,59.1,-1,,Final/Finales
05BH004,2022-04-06 10:05,47,59,-1,,Final/Finales
05BH004,2022-04-06 10:10,47,59,-1,,Final/Finales
05BH004,2022-04-06 10:15,47,58.9,-1,,Final/Finales
05BH004,2022-04-06 10:20,47,58.9,-1,,Final/Finales
05BH004,2022-04-06 10:25,47,58.6,-1,,Final/Finales
05BH004,2022-04-06 10:30,47,58.6,-1,,Final/Finales
05BH004,2022-04-06 10:35,47,58.6,-1,,Final/Finales
05BH004,2022-04-06 10:40,47,58.5,-1,,Final/Finales
05BH004,2022-04-06 10:45,47,58.5,-1,,Final/Finales
05BH004,2022-04-06 10:50,47,58.3,-1,,Final/Finales
05BH004,2022-04-06 10:55,47,58.2,-1,,Final/Finales
05BH004,2022-04-06 11:00,47,58.1,-1,,Final/Finales
05BH004,2022-04-06 11:05,47,58.1,-1,,Final/Finales
05BH004,2022-04-06 11:10,47,57.9,-1,,Final/Finales
05BH004,2022-04-06 11:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 11:20,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 11:25,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 11:30,47,57.7,-1,,Final/Finales
05BH004,2022-04-06 11:35,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 11:40,47,57.7,-1,,Final/Finales
05BH004,2022-04-06 11:45,47,57.7,-1,,Final/Finales
05BH004,2022-04-06 11:50,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 11:55,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 12:00,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 12:05,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 12:10,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 12:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-06 12:20,47,57.7,-1,,Final/Finales
05BH004,2022-04-06 12:25,47,57.7,-1,,Final/Finales
05BH004,2022-04-06 12:30,47,57.7,-1,,Final/Finales
05BH004,2022-04-06 12:35,47,57.7,-1,,Final/Finales
05BH004,2022-04-06 12:40,47,57.5,-1,,Final/Finales
05BH004,2022-04-06 12:45,47,57.5,-1,,Final/Finales
05BH004,2022-04-06 12:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 12:55,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 13:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 13:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 13:10,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 13:15,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 13:20,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 13:25,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 13:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 13:35,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 13:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 13:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 13:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 13:55,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:10,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:15,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:20,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:25,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:35,47,57.5,-1,,Final/Finales
05BH004,2022-04-06 14:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 14:55,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 15:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 15:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 15:10,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 15:15,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 15:20,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 15:25,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 15:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 15:35,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 15:40,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 15:45,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 15:50,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 15:55,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:00,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:05,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:10,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:15,47,57.2,-1,,Final/Finales
05BH004,2022-04-06 16:20,47,57.2,-1,,Final/Finales
05BH004,2022-04-06 16:25,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:30,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:35,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:40,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:45,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:50,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 16:55,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 17:00,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 17:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 17:10,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 17:15,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 17:20,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 17:25,47,57.2,-1,,Final/Finales
05BH004,2022-04-06 17:30,47,57.2,-1,,Final/Finales
05BH004,2022-04-06 17:35,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 17:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 17:45,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 17:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 17:55,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 18:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 18:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 18:10,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 18:15,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 18:20,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 18:25,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 18:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 18:35,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 18:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 18:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 18:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 18:55,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 19:00,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 19:05,47,57.2,-1,,Final/Finales
05BH004,2022-04-06 19:10,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 19:15,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 19:20,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 19:25,47,57.2,-1,,Final/Finales
05BH004,2022-04-06 19:30,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 19:35,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 19:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 19:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 19:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 19:55,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 20:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 20:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 20:10,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 20:15,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 20:20,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 20:25,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 20:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 20:35,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 20:40,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 20:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-06 20:50,47,57.3,-1,,Final/Finales
05BH004,2022-04-06 20:55,47,57.2,-1,,Final/Finales
05BH004,2022-04-06 21:00,47,57.2,-1,,Final/Finales
05BH004,2022-04-06 21:05,47,57,-1,,Final/Finales
05BH004,2022-04-06 21:10,47,56.9,-1,,Final/Finales
